Row,collision
scenario217,0
scenario218,1
scenario219,0
scenario220,1
scenario221,1
scenario222,0
scenario223,1
scenario224,0
scenario225,1
scenario226,0
scenario227,0
scenario228,0
scenario229,0
scenario230,0
scenario231,0
scenario232,0
scenario233,0
scenario234,0
scenario235,0
scenario236,0
scenario237,0
scenario238,1
scenario239,1
scenario240,1
scenario241,1
scenario242,1
scenario243,1
scenario244,1
scenario245,1
scenario246,1
scenario247,1
scenario248,1
scenario249,1
scenario250,1
scenario251,1
scenario252,1
scenario253,0
scenario254,0
scenario255,0
scenario256,0
scenario257,0
scenario258,0
scenario259,0
scenario260,0
scenario261,0
scenario262,0
scenario263,1
scenario264,0
scenario265,0
scenario266,0
scenario267,1
scenario268,0
scenario269,0
scenario270,0
scenario271,0
scenario272,1
scenario273,1
scenario274,1
scenario275,1
scenario276,1
scenario277,1
scenario278,1
scenario279,0
scenario280,1
scenario281,1
scenario282,1
scenario283,1
scenario284,1
scenario285,1
scenario286,1
scenario287,0
scenario288,1
scenario289,1
scenario290,0
scenario291,0
scenario292,0
scenario293,0
scenario294,0
scenario295,0
scenario296,0
scenario297,0
scenario298,0
scenario299,0
scenario300,0
scenario301,0
scenario302,0
scenario303,0
scenario304,0
scenario305,0
scenario306,0
scenario307,1
scenario308,1
scenario309,1
scenario310,1
scenario311,1
scenario312,1
scenario313,0
scenario314,1
scenario315,1
scenario316,1
scenario317,1
scenario318,1
scenario319,1
scenario320,1
scenario321,1
scenario322,1
scenario323,0
scenario324,1
scenario325,1
scenario326,1
scenario327,0
scenario328,0
scenario329,0
scenario330,1
scenario331,0
scenario332,0
scenario333,1
scenario334,0
scenario335,1
scenario336,1
scenario337,1
scenario338,1
scenario339,1
scenario340,1
scenario341,1
scenario342,1
scenario343,0
scenario344,0
scenario345,0
scenario346,0
scenario347,1
scenario348,1
scenario349,1
scenario350,1
scenario351,1
scenario352,1
scenario353,1
scenario354,1
scenario355,1
scenario356,0
scenario357,1
scenario358,1
scenario359,1
scenario360,1
scenario361,1
scenario362,1
scenario363,1
scenario364,0
scenario365,1
scenario366,1
scenario367,1
scenario368,0
scenario369,0
scenario370,0
scenario371,0
scenario372,1
scenario373,0
scenario374,0
scenario375,0
scenario376,0
scenario377,0
scenario378,1
scenario379,0
scenario380,0
scenario381,0
scenario382,0
scenario383,1
scenario384,0
scenario385,0
scenario386,1
scenario387,1
scenario388,0
scenario389,0
scenario390,1
scenario391,0
scenario392,0
scenario393,0
scenario394,1
scenario395,0
scenario396,0
scenario397,0
scenario398,0
scenario399,0
scenario400,0
scenario401,0
scenario402,0
scenario403,0
scenario404,0
scenario405,0
scenario406,0
scenario407,0
scenario408,0
scenario409,0
scenario410,1
scenario411,0
scenario412,0
scenario413,0
scenario414,0
scenario415,0
scenario416,1
scenario417,0
scenario418,1
scenario419,0
scenario420,1
scenario421,1
scenario422,1
scenario423,1
scenario424,1
scenario425,1
scenario426,0
scenario427,1
scenario428,1
scenario429,1
scenario430,1
scenario431,1
scenario432,0
scenario433,0
scenario434,1
scenario435,1
scenario436,1
scenario437,1
scenario438,1
scenario439,1
scenario440,1
scenario441,1
scenario442,1
scenario443,1
scenario444,1
scenario445,1
scenario446,0
scenario447,1
scenario448,1
scenario449,1
scenario450,1
scenario451,1
scenario452,1
scenario453,1
scenario454,1
scenario455,1
scenario456,1
scenario457,1
scenario458,1
scenario459,1
scenario460,1
scenario461,1
scenario462,1
scenario463,1
scenario464,1
scenario465,1
scenario466,1
scenario467,0
scenario468,1
scenario469,1
scenario470,1
scenario471,1
scenario472,1
scenario473,1
scenario474,1
scenario475,1
scenario476,0
scenario477,0
scenario478,0
scenario479,0
scenario480,0
scenario481,0
scenario482,0
scenario483,0
scenario484,0
scenario485,0
scenario486,0
scenario487,0
scenario488,0
scenario489,0
scenario490,0
scenario491,0
scenario492,1
scenario493,0
scenario494,0
scenario495,0
scenario496,1
scenario497,0
scenario498,0
scenario499,0
scenario500,1
scenario501,0
scenario502,0
scenario503,0
scenario504,0
scenario505,0
scenario506,0
scenario507,0
scenario508,0
scenario509,1
scenario510,0
scenario511,0
scenario512,0
scenario513,0
scenario514,0
scenario515,0
scenario516,0
scenario517,0
scenario518,0
scenario519,0
scenario520,0
scenario521,0
scenario522,0
scenario523,0
scenario524,0
scenario525,0
scenario526,1
scenario527,0
scenario528,0
scenario529,0
scenario530,0
scenario531,0
scenario532,0
scenario533,0
scenario534,1
scenario535,0
scenario536,1
scenario537,0
scenario538,1
scenario539,0
scenario540,0
scenario541,0
scenario542,0
scenario543,0
scenario544,0
scenario545,0
scenario546,0
scenario547,0
scenario548,0
scenario549,0
scenario550,0
scenario551,0
scenario552,0
scenario553,0
scenario554,0
scenario555,0
scenario556,0
scenario557,0
scenario558,0
scenario559,0
scenario560,0
scenario561,1
scenario562,0
scenario563,1
scenario564,0
scenario565,0
scenario566,0
scenario567,0
scenario568,0
scenario569,1
scenario570,0
scenario571,0
scenario572,0
scenario573,0
scenario574,0
scenario575,0
scenario576,0
scenario577,0
scenario578,0
scenario579,0
scenario580,0
scenario581,0
scenario582,0
scenario583,0
scenario584,0
scenario585,0
scenario586,1
scenario587,1
scenario588,0
scenario589,0
scenario590,1
scenario591,0
scenario592,0
scenario593,1
scenario594,0
scenario595,0
scenario596,0
scenario597,0
scenario598,0
scenario599,1
scenario600,0
scenario601,0
scenario602,0
scenario603,0
scenario604,0
scenario605,0
scenario606,0
scenario607,0
scenario608,0
scenario609,0
scenario610,0
scenario611,0
scenario612,0
scenario613,0
scenario614,1
scenario615,0
scenario616,0
scenario617,0
scenario618,0
scenario619,1
scenario620,0
scenario621,0
scenario622,0
scenario623,0
scenario624,0
scenario625,0
scenario626,0
scenario627,0
scenario628,0
scenario629,0
scenario630,1
scenario631,0
scenario632,1
scenario633,0
scenario634,0
scenario635,0
scenario636,0
scenario637,0
scenario638,0
scenario639,0
scenario640,0
scenario641,0
scenario642,0
scenario643,0
scenario644,0
scenario645,0
scenario646,0
scenario647,0
scenario648,0
scenario649,0
scenario650,0
scenario651,0
scenario652,0
scenario653,0
scenario654,0
scenario655,1
scenario656,0
scenario657,0
scenario658,0
scenario659,0
scenario660,0
scenario661,0
scenario662,0
scenario663,0
scenario664,0
scenario665,0
scenario666,0
scenario667,0
scenario668,0
scenario669,0
scenario670,0
scenario671,0
scenario672,0
scenario673,0
scenario674,0
scenario675,0
scenario676,0
scenario677,0
scenario678,0
scenario679,0
scenario680,1
scenario681,0
scenario682,0
scenario683,0
scenario684,1
scenario685,0
scenario686,0
scenario687,0
scenario688,0
scenario689,0
scenario690,0
scenario691,0
scenario692,0
scenario693,0
scenario694,0
scenario695,0
scenario696,0
scenario697,0
scenario698,1
scenario699,1
scenario700,0
scenario701,0
scenario702,1
scenario703,0
scenario704,0
scenario705,0
scenario706,0
scenario707,1
scenario708,0
scenario709,1
scenario710,0
scenario711,0
scenario712,0
scenario713,0
scenario714,0
scenario715,1
scenario716,0
scenario717,0
scenario718,0
scenario719,1
scenario720,0
scenario721,0
scenario722,0
scenario723,0
scenario724,0
scenario725,0
scenario726,0
scenario727,0
scenario728,0
scenario729,0
scenario730,0
scenario731,1
scenario732,0
scenario733,0
scenario734,0
scenario735,0
scenario736,0
scenario737,0
scenario738,0
scenario739,0
scenario740,0
scenario741,0
scenario742,0
scenario743,0
scenario744,0
scenario745,0
scenario746,1
scenario747,0
scenario748,0
scenario749,0
scenario750,0
scenario751,0
scenario752,0
scenario753,0
scenario754,1
scenario755,0
scenario756,0
scenario757,0
scenario758,0
scenario759,0
scenario760,0
scenario761,0
scenario762,0
scenario763,0
scenario764,0
scenario765,1
scenario766,0
scenario767,0
scenario768,0
scenario769,0
scenario770,1
scenario771,0
scenario772,0
scenario773,0
scenario774,0
scenario775,0
scenario776,0
scenario777,1
scenario778,0
scenario779,0
scenario780,0
scenario781,0
scenario782,1
scenario783,0
scenario784,0
scenario785,0
scenario786,0
scenario787,0
scenario788,0
scenario789,0
scenario790,0
scenario791,0
scenario792,0
scenario793,0
scenario794,0
scenario795,0
scenario796,0
scenario797,1
scenario798,0
scenario799,0
scenario800,0
scenario801,0
scenario802,0
scenario803,0
scenario804,0
scenario805,0
scenario806,0
scenario807,0
scenario808,0
scenario809,0
scenario810,1
scenario811,0
scenario812,0
scenario813,0
scenario814,1
scenario815,0
scenario816,0
scenario817,0
scenario818,0
scenario819,0
scenario820,0
scenario821,0
scenario822,0
scenario823,0
scenario824,0
scenario825,0
scenario826,0
scenario827,0
scenario828,0
scenario829,0
scenario830,0
scenario831,0
scenario832,0
scenario833,0
scenario834,0
scenario835,0
scenario836,0
scenario837,0
scenario838,0
scenario839,0
scenario840,0
scenario841,0
scenario842,1
scenario843,1
scenario844,0
scenario845,0
scenario846,0
scenario847,0
scenario848,0
scenario849,0
scenario850,0
scenario851,0
scenario852,0
scenario853,0
scenario854,0
scenario855,0
scenario856,0
scenario857,0
scenario858,0
scenario859,0
scenario860,0
scenario861,0
scenario862,0
scenario863,0
scenario864,0
scenario865,1
scenario866,0
scenario867,0
scenario868,0
scenario869,0
scenario870,0
scenario871,0
scenario872,0
scenario873,0
scenario874,0
scenario875,0
scenario876,0
scenario877,0
scenario878,0
scenario879,0
scenario880,0
scenario881,0
scenario882,0
scenario883,0
scenario884,0
scenario885,0
scenario886,0
scenario887,1
scenario888,0
scenario889,0
scenario890,0
scenario891,0
scenario892,0
scenario893,1
scenario894,1
scenario895,0
scenario896,0
scenario897,1
scenario898,0
scenario899,1
scenario900,1
scenario901,1
scenario902,0
scenario903,1
scenario904,0
scenario905,1
scenario906,0
scenario907,0
scenario908,1
scenario909,1
scenario910,0
scenario911,1
scenario912,0
scenario913,1
scenario914,1
scenario915,0
scenario916,0
scenario917,1
scenario918,0
scenario919,0
scenario920,1
scenario921,1
scenario922,0
scenario923,0
scenario924,0
scenario925,0
scenario926,0
scenario927,1
scenario928,0
scenario929,1
scenario930,0
scenario931,0
scenario932,1
scenario933,1
scenario934,1
scenario935,0
scenario936,0
scenario937,1
scenario938,0
scenario939,0
scenario940,0
scenario941,1
scenario942,0
scenario943,1
scenario944,0
scenario945,0
scenario946,1
scenario947,1
scenario948,0
scenario949,1
scenario950,0
scenario951,1
scenario952,1
scenario953,1
scenario954,0
scenario955,1
scenario956,1
scenario957,0
scenario958,0
scenario959,0
scenario960,0
scenario961,0
scenario962,0
scenario963,0
scenario964,0
scenario965,0
scenario966,1
scenario967,0
scenario968,0
scenario969,0
scenario970,0
scenario971,0
scenario972,0
scenario973,0
scenario974,0
scenario975,0
scenario976,0
scenario977,0
scenario978,0
scenario979,0
scenario980,0
scenario981,0
scenario982,0
scenario983,0
scenario984,0
scenario985,0
scenario986,0
scenario987,0
scenario988,0
scenario989,0
scenario990,1
scenario991,0
scenario992,0
scenario993,0
scenario994,0
scenario995,1
scenario996,0
scenario997,0
scenario998,0
scenario999,0
scenario1000,1
scenario1001,0
scenario1002,1
scenario1003,0
scenario1004,0
scenario1005,1
scenario1006,0
scenario1007,1
scenario1008,1
scenario1009,0
scenario1010,0
scenario1011,0
scenario1012,0
scenario1013,0
scenario1014,1
scenario1015,0
scenario1016,0
scenario1017,1
scenario1018,0
scenario1019,0
scenario1020,1
scenario1021,1
scenario1022,1
scenario1023,1
scenario1024,0
scenario1025,0
scenario1026,1
scenario1027,1
scenario1028,1
scenario1029,1
scenario1030,0
scenario1031,1
scenario1032,1
scenario1033,1
scenario1034,0
scenario1035,0
scenario1036,1
scenario1037,1
scenario1038,0
scenario1039,0
scenario1040,1
scenario1041,1
scenario1042,0
scenario1043,1
scenario1044,0
scenario1045,1
scenario1046,1
scenario1047,0
scenario1048,1
scenario1049,0
scenario1050,1
scenario1051,1
scenario1052,0
scenario1053,0
scenario1054,0
scenario1055,0
scenario1056,0
scenario1057,0
scenario1058,0
scenario1059,0
scenario1060,1
scenario1061,0
scenario1062,0
scenario1063,0
scenario1064,1
scenario1065,0
scenario1066,0
scenario1067,1
scenario1068,1
scenario1069,1
scenario1070,1
scenario1071,0
scenario1072,1
scenario1073,1
scenario1074,0
scenario1075,1
scenario1076,0
scenario1077,0
scenario1078,0
scenario1079,1
scenario1080,1
scenario1081,1
scenario1082,1
scenario1083,0
scenario1084,1
scenario1085,0
scenario1086,0
scenario1087,0
scenario1088,0
scenario1089,0
scenario1090,1
scenario1091,0
scenario1092,0
scenario1093,0
scenario1094,0
scenario1095,1
scenario1096,0
scenario1097,0
scenario1098,0
scenario1099,1
scenario1100,0
scenario1101,1
scenario1102,1
scenario1103,1
scenario1104,0
scenario1105,1
scenario1106,0
scenario1107,1
scenario1108,1
scenario1109,1
scenario1110,1
scenario1111,0
scenario1112,0
scenario1113,0
scenario1114,0
scenario1115,0
scenario1116,0
scenario1117,0
scenario1118,0
scenario1119,0
scenario1120,0
scenario1121,1
scenario1122,0
scenario1123,0
scenario1124,0
scenario1125,1
scenario1126,0
scenario1127,0
scenario1128,1
scenario1129,1
scenario1130,0
scenario1131,0
scenario1132,1
scenario1133,1
scenario1134,0
scenario1135,0
scenario1136,0
scenario1137,0
scenario1138,0
scenario1139,0
scenario1140,1
scenario1141,0
scenario1142,0
scenario1143,1
scenario1144,0
scenario1145,0
scenario1146,1
scenario1147,1
scenario1148,1
scenario1149,1
scenario1150,1
scenario1151,1
scenario1152,0
scenario1153,0
scenario1154,0
scenario1155,0
scenario1156,0
scenario1157,0
scenario1158,0
scenario1159,0
scenario1160,1
scenario1161,1
scenario1162,0
scenario1163,1
scenario1164,0
scenario1165,0
scenario1166,0
scenario1167,0
scenario1168,0
scenario1169,0
scenario1170,0
scenario1171,1
scenario1172,0
scenario1173,0
scenario1174,0
scenario1175,0
scenario1176,1
scenario1177,0
scenario1178,1
scenario1179,0
scenario1180,0
scenario1181,0
scenario1182,1
scenario1183,0
scenario1184,0
scenario1185,1
scenario1186,0
scenario1187,0
scenario1188,1
scenario1189,0
scenario1190,0
scenario1191,0
scenario1192,0
scenario1193,1
scenario1194,0
scenario1195,0
scenario1196,0
scenario1197,0
scenario1198,1
scenario1199,0
scenario1200,0
scenario1201,0
scenario1202,0
scenario1203,0
scenario1204,0
scenario1205,0
scenario1206,0
scenario1207,0
scenario1208,1
scenario1209,0
scenario1210,0
scenario1211,0
scenario1212,0
scenario1213,0
scenario1214,0
scenario1215,0
scenario1216,0
scenario1217,0
scenario1218,0
scenario1219,0
scenario1220,1
scenario1221,0
scenario1222,0
scenario1223,0
scenario1224,0
scenario1225,0
scenario1226,1
scenario1227,1
scenario1228,0
scenario1229,0
scenario1230,0
scenario1231,0
scenario1232,1
scenario1233,1
scenario1234,0
scenario1235,0
scenario1236,0
scenario1237,0
scenario1238,0
scenario1239,0
scenario1240,0
scenario1241,0
scenario1242,0
scenario1243,0
scenario1244,0
scenario1245,0
scenario1246,1
scenario1247,0
scenario1248,1
scenario1249,0
scenario1250,0
scenario1251,0
scenario1252,1
scenario1253,1
scenario1254,1
scenario1255,0
scenario1256,0
scenario1257,0
scenario1258,0
scenario1259,0
scenario1260,0
scenario1261,0
scenario1262,1
scenario1263,0
scenario1264,0
scenario1265,0
scenario1266,1
scenario1267,0
scenario1268,0
scenario1269,1
scenario1270,1
scenario1271,1
scenario1272,0
scenario1273,0
scenario1274,0
scenario1275,0
scenario1276,0
scenario1277,0
scenario1278,1
scenario1279,0
scenario1280,0
scenario1281,0
scenario1282,0
scenario1283,0
scenario1284,0
scenario1285,1
scenario1286,0
scenario1287,1
scenario1288,0
scenario1289,0
scenario1290,0
scenario1291,0
scenario1292,0
scenario1293,0
scenario1294,0
scenario1295,0
scenario1296,0
scenario1297,0
scenario1298,0
scenario1299,1
scenario1300,0
scenario1301,0
scenario1302,0
scenario1303,0
scenario1304,1
scenario1305,0
scenario1306,1
scenario1307,0
scenario1308,0
scenario1309,0
scenario1310,1
scenario1311,0
scenario1312,1
scenario1313,1
scenario1314,0
scenario1315,0
scenario1316,0
scenario1317,1
scenario1318,0
scenario1319,0
scenario1320,0
scenario1321,0
scenario1322,0
scenario1323,0
scenario1324,0
scenario1325,1
scenario1326,0
scenario1327,0
scenario1328,0
scenario1329,0
scenario1330,0
scenario1331,0
scenario1332,1
scenario1333,0
scenario1334,0
scenario1335,0
scenario1336,0
scenario1337,0
scenario1338,0
scenario1339,0
scenario1340,0
scenario1341,0
scenario1342,0
scenario1343,0
scenario1344,0
scenario1345,0
scenario1346,0
scenario1347,0
scenario1348,0
scenario1349,0
scenario1350,0
scenario1351,0
scenario1352,0
scenario1353,0
scenario1354,1
scenario1355,0
scenario1356,0
scenario1357,0
scenario1358,0
scenario1359,0
scenario1360,1
scenario1361,0
scenario1362,0
scenario1363,0
scenario1364,0
scenario1365,0
scenario1366,0
scenario1367,0
scenario1368,0
scenario1369,0
scenario1370,0
scenario1371,0
scenario1372,0
scenario1373,0
scenario1374,0
scenario1375,1
scenario1376,0
scenario1377,0
scenario1378,0
scenario1379,0
scenario1380,1
scenario1381,1
scenario1382,0
scenario1383,0
scenario1384,0
scenario1385,0
scenario1386,1
scenario1387,1
scenario1388,0
scenario1389,0
scenario1390,1
scenario1391,1
scenario1392,1
scenario1393,1
scenario1394,1
scenario1395,0
scenario1396,1
scenario1397,1
scenario1398,1
scenario1399,1
scenario1400,1
scenario1401,1
scenario1402,1
scenario1403,1
scenario1404,0
scenario1405,0
scenario1406,0
scenario1407,0
scenario1408,0
scenario1409,0
scenario1410,0
scenario1411,0
scenario1412,0
scenario1413,0
scenario1414,0
scenario1415,0
scenario1416,0
scenario1417,0
scenario1418,0
scenario1419,0
scenario1420,0
scenario1421,0
scenario1422,0
scenario1423,0
scenario1424,0
scenario1425,0
scenario1426,0
scenario1427,0
scenario1428,0
scenario1429,0
scenario1430,0
scenario1431,0
scenario1432,0
scenario1433,0
scenario1434,0
scenario1435,0
scenario1436,0
scenario1437,0
scenario1438,0
scenario1439,0
scenario1440,0
scenario1441,0
scenario1442,0
scenario1443,0
scenario1444,0
scenario1445,1
scenario1446,1
scenario1447,0
scenario1448,0
scenario1449,0
scenario1450,0
scenario1451,0
scenario1452,0
scenario1453,0
scenario1454,0
scenario1455,1
scenario1456,1
scenario1457,0
scenario1458,0
scenario1459,0
scenario1460,0
scenario1461,0
scenario1462,0
scenario1463,0
scenario1464,0
scenario1465,0
scenario1466,0
scenario1467,0
scenario1468,0
scenario1469,0
scenario1470,0
scenario1471,0
scenario1472,0
scenario1473,1
scenario1474,0
scenario1475,0
scenario1476,0
scenario1477,1
scenario1478,0
scenario1479,0
scenario1480,1
scenario1481,0
scenario1482,1
scenario1483,0
scenario1484,1
scenario1485,1
scenario1486,1
scenario1487,0
scenario1488,0
scenario1489,1
scenario1490,0
scenario1491,0
scenario1492,0
scenario1493,1
scenario1494,0
scenario1495,1
scenario1496,0
scenario1497,0
scenario1498,0
scenario1499,1
scenario1500,0
scenario1501,1
scenario1502,0
scenario1503,0
scenario1504,0
scenario1505,0
scenario1506,0
scenario1507,1
scenario1508,0
scenario1509,0
scenario1510,0
scenario1511,0
scenario1512,0
scenario1513,0
scenario1514,0
scenario1515,1
scenario1516,0
scenario1517,0
scenario1518,0
scenario1519,0
scenario1520,0
scenario1521,0
scenario1522,0
scenario1523,0
scenario1524,0
scenario1525,0
scenario1526,0
scenario1527,0
scenario1528,0
scenario1529,0
scenario1530,0
scenario1531,0
scenario1532,0
scenario1533,0
scenario1534,0
scenario1535,0
scenario1536,0
scenario1537,0
scenario1538,0
scenario1539,0
scenario1540,0
scenario1541,0
scenario1542,0
scenario1543,0
scenario1544,0
scenario1545,0
scenario1546,0
scenario1547,0
scenario1548,1
scenario1549,0
scenario1550,0
scenario1551,0
scenario1552,0
scenario1553,0
scenario1554,0
scenario1555,0
scenario1556,0
scenario1557,0
scenario1558,0
scenario1559,0
scenario1560,0
scenario1561,1
scenario1562,0
scenario1563,0
scenario1564,0
scenario1565,0
scenario1566,0
scenario1567,0
scenario1568,0
scenario1569,0
scenario1570,0
scenario1571,0
scenario1572,0
scenario1573,0
scenario1574,0
scenario1575,0
scenario1576,0
scenario1577,0
scenario1578,0
scenario1579,1
scenario1580,0
scenario1581,0
scenario1582,0
scenario1583,0
scenario1584,0
scenario1585,0
scenario1586,0
scenario1587,0
scenario1588,0
scenario1589,0
scenario1590,0
scenario1591,0
scenario1592,0
scenario1593,0
scenario1594,0
scenario1595,0
scenario1596,0
scenario1597,0
scenario1598,0
scenario1599,0
scenario1600,0
scenario1601,0
scenario1602,0
scenario1603,0
scenario1604,0
scenario1605,0
scenario1606,0
scenario1607,0
scenario1608,0
scenario1609,0
scenario1610,0
scenario1611,0
scenario1612,0
scenario1613,0
scenario1614,0
scenario1615,0
scenario1616,0
scenario1617,0
scenario1618,0
scenario1619,0
scenario1620,0
scenario1621,0
scenario1622,0
scenario1623,0
scenario1624,0
scenario1625,1
scenario1626,0
scenario1627,0
scenario1628,1
scenario1629,0
scenario1630,0
scenario1631,0
scenario1632,0
scenario1633,0
scenario1634,0
scenario1635,0
scenario1636,0
scenario1637,0
scenario1638,0
scenario1639,0
scenario1640,0
scenario1641,0
scenario1642,0
scenario1643,0
scenario1644,0
scenario1645,0
scenario1646,0
scenario1647,0
scenario1648,0
scenario1649,0
scenario1650,0
scenario1651,0
scenario1652,0
scenario1653,0
scenario1654,0
scenario1655,0
scenario1656,0
scenario1657,0
scenario1658,0
scenario1659,0
scenario1660,1
scenario1661,0
scenario1662,0
scenario1663,0
scenario1664,0
scenario1665,0
scenario1666,0
scenario1667,0
scenario1668,0
scenario1669,0
scenario1670,0
scenario1671,0
scenario1672,0
scenario1673,0
scenario1674,0
scenario1675,0
scenario1676,0
scenario1677,0
scenario1678,0
scenario1679,0
scenario1680,0
scenario1681,0
scenario1682,0
scenario1683,0
scenario1684,0
scenario1685,0
scenario1686,0
scenario1687,0
scenario1688,0
scenario1689,0
scenario1690,0
scenario1691,0
scenario1692,0
scenario1693,0
scenario1694,0
scenario1695,0
scenario1696,0
scenario1697,0
scenario1698,0
scenario1699,0
scenario1700,0
scenario1701,0
scenario1702,0
scenario1703,0
scenario1704,0
scenario1705,0
scenario1706,0
scenario1707,0
scenario1708,0
scenario1709,0
scenario1710,0
scenario1711,0
scenario1712,0
scenario1713,1
scenario1714,0
scenario1715,0
scenario1716,0
scenario1717,0
scenario1718,0
scenario1719,0
scenario1720,0
scenario1721,0
scenario1722,0
scenario1723,0
scenario1724,0
scenario1725,0
scenario1726,0
scenario1727,0
scenario1728,0
scenario1729,0
scenario1730,0
scenario1731,0
scenario1732,0
scenario1733,0
scenario1734,1
scenario1735,0
scenario1736,0
scenario1737,0
scenario1738,0
scenario1739,0
scenario1740,0
scenario1741,0
scenario1742,0
scenario1743,0
scenario1744,0
scenario1745,0
scenario1746,0
scenario1747,0
scenario1748,0
scenario1749,0
scenario1750,0
scenario1751,0
scenario1752,0
scenario1753,0
scenario1754,0
scenario1755,0
scenario1756,0
scenario1757,0
scenario1758,0
scenario1759,0
scenario1760,0
scenario1761,1
scenario1762,0
scenario1763,0
scenario1764,0
scenario1765,0
scenario1766,0
scenario1767,0
scenario1768,0
scenario1769,0
scenario1770,0
scenario1771,0
scenario1772,0
scenario1773,0
scenario1774,0
scenario1775,0
scenario1776,0
scenario1777,0
scenario1778,0
scenario1779,0
scenario1780,0
scenario1781,0
scenario1782,0
scenario1783,0
scenario1784,0
scenario1785,0
scenario1786,0
scenario1787,0
scenario1788,0
scenario1789,0
scenario1790,0
scenario1791,0
scenario1792,0
scenario1793,0
scenario1794,0
scenario1795,0
scenario1796,0
scenario1797,0
scenario1798,0
scenario1799,0
scenario1800,0
scenario1801,0
scenario1802,0
scenario1803,0
scenario1804,0
scenario1805,0
scenario1806,0
scenario1807,0
scenario1808,0
scenario1809,0
scenario1810,0
scenario1811,0
scenario1812,0
scenario1813,0
scenario1814,0
scenario1815,0
scenario1816,0
scenario1817,0
scenario1818,0
scenario1819,1
scenario1820,0
scenario1821,0
scenario1822,0
scenario1823,0
scenario1824,0
scenario1825,0
scenario1826,0
scenario1827,0
scenario1828,0
scenario1829,0
scenario1830,0
scenario1831,0
scenario1832,0
scenario1833,0
scenario1834,0
scenario1835,0
scenario1836,0
scenario1837,0
scenario1838,0
scenario1839,0
scenario1840,0
scenario1841,0
scenario1842,0
scenario1843,0
scenario1844,0
scenario1845,0
scenario1846,0
scenario1847,0
scenario1848,0
scenario1849,0
scenario1850,0
scenario1851,0
scenario1852,0
scenario1853,0
scenario1854,0
scenario1855,0
scenario1856,0
scenario1857,0
scenario1858,0
scenario1859,0
scenario1860,0
scenario1861,0
scenario1862,0
scenario1863,0
scenario1864,0
scenario1865,0
scenario1866,0
scenario1867,0
scenario1868,0
scenario1869,0
scenario1870,0
scenario1871,0
scenario1872,0
